"","Week","StationId","Hour","Weekday_bike_out","Weekend_bike_out"
"25431","22",1009,"14",2,0
"25432","22",1009,"15",1,0
"25433","22",1009,"16",6,0
"25434","22",1009,"17",0,0
"25435","22",1009,"18",0,0
"25436","22",1009,"19",0,0
"25437","22",1009,"20",0,0
"25438","22",1009,"21",0,0
"25439","22",1009,"22",0,0
"25440","22",1009,"23",0,0
"25441","22",1010,"0",0,0
"25442","22",1010,"1",0,0
"25443","22",1010,"2",0,0
"25444","22",1010,"3",0,0
"25445","22",1010,"4",0,0
"25446","22",1010,"5",0,0
"25447","22",1010,"6",0,0
"25448","22",1010,"7",0,0
"25449","22",1010,"8",0,0
"25450","22",1010,"9",0,0
"25451","22",1010,"10",1,1
"25452","22",1010,"11",0,0
"25453","22",1010,"12",2,0
"25454","22",1010,"13",2,0
"25455","22",1010,"14",1,0
"25456","22",1010,"15",3,1
"25457","22",1010,"16",3,0
"25458","22",1010,"17",1,0
"25459","22",1010,"18",1,0
"25460","22",1010,"19",0,0
"25461","22",1010,"20",2,0
"25462","22",1010,"21",0,0
"25463","22",1010,"22",0,0
"25464","22",1010,"23",0,0
"25465","22",1011,"0",0,0
"25466","22",1011,"1",0,0
"25467","22",1011,"2",0,0
"25468","22",1011,"3",0,0
"25469","22",1011,"4",0,0
"25470","22",1011,"5",0,0
"25471","22",1011,"6",0,0
"25472","22",1011,"7",0,0
"25473","22",1011,"8",0,0
"25474","22",1011,"9",0,0
"25475","22",1011,"10",0,1
"25476","22",1011,"11",6,0
"25477","22",1011,"12",1,0
"25478","22",1011,"13",0,0
"25479","22",1011,"14",0,0
"25480","22",1011,"15",1,0
"25481","22",1011,"16",1,0
"25482","22",1011,"17",0,0
"25483","22",1011,"18",1,0
"25484","22",1011,"19",1,0
"25485","22",1011,"20",0,0
"25486","22",1011,"21",0,0
"25487","22",1011,"22",0,0
"25488","22",1011,"23",0,0
"25489","22",1012,"0",0,0
"25490","22",1012,"1",0,0
"25491","22",1012,"2",0,0
"25492","22",1012,"3",0,0
"25493","22",1012,"4",0,0
"25494","22",1012,"5",0,0
"25495","22",1012,"6",0,0
"25496","22",1012,"7",0,0
"25497","22",1012,"8",0,0
"25498","22",1012,"9",0,0
"25499","22",1012,"10",0,0
"25500","22",1012,"11",3,0
"25501","22",1012,"12",4,0
"25502","22",1012,"13",2,0
"25503","22",1012,"14",5,0
"25504","22",1012,"15",3,0
"25505","22",1012,"16",2,0
"25506","22",1012,"17",2,0
"25507","22",1012,"18",0,0
"25508","22",1012,"19",0,0
"25509","22",1012,"20",0,0
"25510","22",1012,"21",0,0
"25511","22",1012,"22",0,0
"25512","22",1012,"23",0,0
"25513","22",1013,"0",0,0
"25514","22",1013,"1",0,0
"25515","22",1013,"2",0,0
"25516","22",1013,"3",0,0
"25517","22",1013,"4",0,0
"25518","22",1013,"5",0,0
"25519","22",1013,"6",2,0
"25520","22",1013,"7",1,0
"25521","22",1013,"8",0,0
"25522","22",1013,"9",0,1
"25523","22",1013,"10",1,1
"25524","22",1013,"11",0,0
"25525","22",1013,"12",1,0
"25526","22",1013,"13",3,0
"25527","22",1013,"14",1,0
"25528","22",1013,"15",2,0
"25529","22",1013,"16",6,0
"25530","22",1013,"17",1,0
"25531","22",1013,"18",0,0
"25532","22",1013,"19",0,0
"25533","22",1013,"20",0,0
"25534","22",1013,"21",0,0
"25535","22",1013,"22",0,0
"25536","22",1013,"23",0,0
"25537","22",1014,"0",0,0
"25538","22",1014,"1",0,0
"25539","22",1014,"2",0,0
"25540","22",1014,"3",0,0
"25541","22",1014,"4",0,0
"25542","22",1014,"5",0,0
"25543","22",1014,"6",0,0
"25544","22",1014,"7",0,0
"25545","22",1014,"8",0,0
"25546","22",1014,"9",0,0
"25547","22",1014,"10",0,0
"25548","22",1014,"11",0,0
"25549","22",1014,"12",1,0
"25550","22",1014,"13",0,0
"25551","22",1014,"14",0,0
"25552","22",1014,"15",0,0
"25553","22",1014,"16",0,0
"25554","22",1014,"17",2,0
"25555","22",1014,"18",2,0
"25556","22",1014,"19",0,0
"25557","22",1014,"20",0,0
"25558","22",1014,"21",0,0
"25559","22",1014,"22",0,0
"25560","22",1014,"23",0,2
"25561","22",1015,"0",0,0
"25562","22",1015,"1",0,0
"25563","22",1015,"2",0,0
"25564","22",1015,"3",0,0
"25565","22",1015,"4",0,0
"25566","22",1015,"5",0,0
"25567","22",1015,"6",0,0
"25568","22",1015,"7",0,0
"25569","22",1015,"8",3,0
"25570","22",1015,"9",2,0
"25571","22",1015,"10",0,0
"25572","22",1015,"11",0,0
"25573","22",1015,"12",1,0
"25574","22",1015,"13",0,0
"25575","22",1015,"14",5,0
"25576","22",1015,"15",0,0
"25577","22",1015,"16",0,0
"25578","22",1015,"17",0,0
"25579","22",1015,"18",0,0
"25580","22",1015,"19",0,0
"25581","22",1015,"20",0,0
"25582","22",1015,"21",0,0
"25583","22",1015,"22",0,0
"25584","22",1015,"23",0,0
"25585","22",1016,"0",0,0
"25586","22",1016,"1",0,0
"25587","22",1016,"2",0,0
"25588","22",1016,"3",0,0
"25589","22",1016,"4",0,0
"25590","22",1016,"5",0,0
"25591","22",1016,"6",0,0
"25592","22",1016,"7",0,0
"25593","22",1016,"8",0,0
"25594","22",1016,"9",0,0
"25595","22",1016,"10",0,0
"25596","22",1016,"11",0,0
"25597","22",1016,"12",0,0
"25598","22",1016,"13",0,0
"25599","22",1016,"14",2,1
"25600","22",1016,"15",1,0
"25601","22",1016,"16",4,0
"25602","22",1016,"17",2,0
"25603","22",1016,"18",0,0
"25604","22",1016,"19",0,0
"25605","22",1016,"20",1,0
"25606","22",1016,"21",0,0
"25607","22",1016,"22",0,0
"25608","22",1016,"23",0,0
"25609","22",1017,"0",0,0
"25610","22",1017,"1",0,0
"25611","22",1017,"2",0,0
"25612","22",1017,"3",0,0
"25613","22",1017,"4",0,0
"25614","22",1017,"5",0,0
"25615","22",1017,"6",0,0
"25616","22",1017,"7",0,1
"25617","22",1017,"8",3,0
"25618","22",1017,"9",2,0
"25619","22",1017,"10",1,0
"25620","22",1017,"11",0,0
"25621","22",1017,"12",6,0
"25622","22",1017,"13",1,0
"25623","22",1017,"14",11,0
"25624","22",1017,"15",12,0
"25625","22",1017,"16",0,0
"25626","22",1017,"17",0,0
"25627","22",1017,"18",1,0
"25628","22",1017,"19",0,0
"25629","22",1017,"20",0,0
"25630","22",1017,"21",0,0
"25631","22",1017,"22",0,0
"25632","22",1017,"23",0,0
"25633","22",1018,"0",0,0
"25634","22",1018,"1",0,0
"25635","22",1018,"2",0,0
"25636","22",1018,"3",0,0
"25637","22",1018,"4",0,0
"25638","22",1018,"5",0,0
"25639","22",1018,"6",0,0
"25640","22",1018,"7",0,0
"25641","22",1018,"8",0,0
"25642","22",1018,"9",1,0
"25643","22",1018,"10",0,0
"25644","22",1018,"11",0,0
"25645","22",1018,"12",0,0
"25646","22",1018,"13",0,0
"25647","22",1018,"14",3,0
"25648","22",1018,"15",1,0
"25649","22",1018,"16",0,0
"25650","22",1018,"17",0,0
"25651","22",1018,"18",0,0
"25652","22",1018,"19",0,0
"25653","22",1018,"20",0,0
"25654","22",1018,"21",0,0
"25655","22",1018,"22",0,0
"25656","22",1018,"23",0,0
"25657","22",1019,"0",0,0
"25658","22",1019,"1",0,0
"25659","22",1019,"2",0,0
"25660","22",1019,"3",0,0
"25661","22",1019,"4",0,0
"25662","22",1019,"5",0,0
"25663","22",1019,"6",0,0
"25664","22",1019,"7",0,0
"25665","22",1019,"8",0,0
"25666","22",1019,"9",1,0
"25667","22",1019,"10",0,0
"25668","22",1019,"11",1,0
"25669","22",1019,"12",0,0
"25670","22",1019,"13",0,0
"25671","22",1019,"14",1,1
"25672","22",1019,"15",0,0
"25673","22",1019,"16",0,0
"25674","22",1019,"17",0,0
"25675","22",1019,"18",0,0
"25676","22",1019,"19",0,0
"25677","22",1019,"20",0,0
"25678","22",1019,"21",0,0
"25679","22",1019,"22",0,0
"25680","22",1019,"23",0,0
"25681","22",1020,"0",0,0
"25682","22",1020,"1",0,0
"25683","22",1020,"2",0,0
"25684","22",1020,"3",0,1
"25685","22",1020,"4",0,0
"25686","22",1020,"5",0,0
"25687","22",1020,"6",0,0
"25688","22",1020,"7",1,0
"25689","22",1020,"8",3,1
"25690","22",1020,"9",2,0
"25691","22",1020,"10",0,0
"25692","22",1020,"11",2,0
"25693","22",1020,"12",0,0
"25694","22",1020,"13",1,0
"25695","22",1020,"14",0,0
"25696","22",1020,"15",0,0
"25697","22",1020,"16",4,0
"25698","22",1020,"17",2,0
"25699","22",1020,"18",0,0
"25700","22",1020,"19",1,0
"25701","22",1020,"20",0,0
"25702","22",1020,"21",2,0
"25703","22",1020,"22",0,0
"25704","22",1020,"23",0,0
"25705","22",1021,"0",0,0
"25706","22",1021,"1",0,0
"25707","22",1021,"2",0,0
"25708","22",1021,"3",0,0
"25709","22",1021,"4",0,0
"25710","22",1021,"5",0,0
"25711","22",1021,"6",0,0
"25712","22",1021,"7",0,0
"25713","22",1021,"8",0,0
"25714","22",1021,"9",2,1
"25715","22",1021,"10",1,0
"25716","22",1021,"11",1,0
"25717","22",1021,"12",0,1
"25718","22",1021,"13",0,0
"25719","22",1021,"14",0,0
"25720","22",1021,"15",1,1
"25721","22",1021,"16",1,0
"25722","22",1021,"17",0,0
"25723","22",1021,"18",0,0
"25724","22",1021,"19",0,0
"25725","22",1021,"20",0,0
"25726","22",1021,"21",0,0
"25727","22",1021,"22",0,0
"25728","22",1021,"23",0,0
"25729","22",1022,"0",0,0
"25730","22",1022,"1",0,0
"25731","22",1022,"2",0,0
"25732","22",1022,"3",0,0
"25733","22",1022,"4",0,0
"25734","22",1022,"5",0,0
"25735","22",1022,"6",0,0
"25736","22",1022,"7",1,0
"25737","22",1022,"8",0,0
"25738","22",1022,"9",0,0
"25739","22",1022,"10",0,0
"25740","22",1022,"11",1,0
"25741","22",1022,"12",1,0
"25742","22",1022,"13",2,0
"25743","22",1022,"14",0,0
"25744","22",1022,"15",0,0
"25745","22",1022,"16",1,0
"25746","22",1022,"17",1,0
"25747","22",1022,"18",0,0
"25748","22",1022,"19",0,0
"25749","22",1022,"20",0,0
"25750","22",1022,"21",0,0
"25751","22",1022,"22",0,0
"25752","22",1022,"23",1,0
"25753","22",1023,"0",0,0
"25754","22",1023,"1",0,0
"25755","22",1023,"2",1,3
"25756","22",1023,"3",0,0
"25757","22",1023,"4",0,0
"25758","22",1023,"5",0,0
"25759","22",1023,"6",0,0
"25760","22",1023,"7",1,0
"25761","22",1023,"8",1,0
"25762","22",1023,"9",0,0
"25763","22",1023,"10",0,0
"25764","22",1023,"11",0,0
"25765","22",1023,"12",1,0
"25766","22",1023,"13",0,0
"25767","22",1023,"14",1,0
"25768","22",1023,"15",1,0
"25769","22",1023,"16",1,0
"25770","22",1023,"17",1,0
"25771","22",1023,"18",0,0
"25772","22",1023,"19",0,0
"25773","22",1023,"20",0,0
"25774","22",1023,"21",0,1
"25775","22",1023,"22",0,0
"25776","22",1023,"23",1,0
"25777","22",1024,"0",0,0
"25778","22",1024,"1",0,0
"25779","22",1024,"2",0,0
"25780","22",1024,"3",0,0
"25781","22",1024,"4",0,0
"25782","22",1024,"5",0,0
"25783","22",1024,"6",0,0
"25784","22",1024,"7",0,0
"25785","22",1024,"8",0,0
"25786","22",1024,"9",0,0
"25787","22",1024,"10",1,0
"25788","22",1024,"11",1,0
"25789","22",1024,"12",1,0
"25790","22",1024,"13",1,0
"25791","22",1024,"14",0,0
"25792","22",1024,"15",0,0
"25793","22",1024,"16",1,0
"25794","22",1024,"17",1,0
"25795","22",1024,"18",2,0
"25796","22",1024,"19",5,0
"25797","22",1024,"20",0,1
"25798","22",1024,"21",0,0
"25799","22",1024,"22",0,0
"25800","22",1024,"23",0,0
"25801","22",1025,"0",0,0
"25802","22",1025,"1",0,0
"25803","22",1025,"2",0,0
"25804","22",1025,"3",0,0
"25805","22",1025,"4",0,0
"25806","22",1025,"5",0,0
"25807","22",1025,"6",1,0
"25808","22",1025,"7",0,0
"25809","22",1025,"8",0,0
"25810","22",1025,"9",0,0
"25811","22",1025,"10",1,0
"25812","22",1025,"11",1,0
"25813","22",1025,"12",0,0
"25814","22",1025,"13",0,0
"25815","22",1025,"14",1,0
"25816","22",1025,"15",0,0
"25817","22",1025,"16",0,1
"25818","22",1025,"17",0,0
"25819","22",1025,"18",1,0
"25820","22",1025,"19",0,0
"25821","22",1025,"20",0,0
"25822","22",1025,"21",0,0
"25823","22",1025,"22",0,0
"25824","22",1025,"23",0,0
"25825","22",1026,"0",0,0
"25826","22",1026,"1",0,0
"25827","22",1026,"2",0,0
"25828","22",1026,"3",0,0
"25829","22",1026,"4",0,0
"25830","22",1026,"5",0,0
"25831","22",1026,"6",0,0
"25832","22",1026,"7",0,0
"25833","22",1026,"8",0,0
"25834","22",1026,"9",1,0
"25835","22",1026,"10",1,0
"25836","22",1026,"11",1,0
"25837","22",1026,"12",3,0
"25838","22",1026,"13",0,0
"25839","22",1026,"14",0,0
"25840","22",1026,"15",1,0
"25841","22",1026,"16",0,0
"25842","22",1026,"17",1,0
"25843","22",1026,"18",0,0
"25844","22",1026,"19",0,0
"25845","22",1026,"20",0,0
"25846","22",1026,"21",0,0
"25847","22",1026,"22",0,0
"25848","22",1026,"23",0,0
"25849","22",1027,"0",0,0
"25850","22",1027,"1",0,0
"25851","22",1027,"2",0,0
"25852","22",1027,"3",0,0
"25853","22",1027,"4",0,0
"25854","22",1027,"5",0,0
"25855","22",1027,"6",0,0
"25856","22",1027,"7",0,0
"25857","22",1027,"8",0,0
"25858","22",1027,"9",0,0
"25859","22",1027,"10",0,0
"25860","22",1027,"11",0,0
"25861","22",1027,"12",0,0
"25862","22",1027,"13",0,1
"25863","22",1027,"14",0,0
"25864","22",1027,"15",1,0
"25865","22",1027,"16",0,0
"25866","22",1027,"17",0,0
"25867","22",1027,"18",1,0
"25868","22",1027,"19",1,0
"25869","22",1027,"20",0,0
"25870","22",1027,"21",0,0
"25871","22",1027,"22",0,0
"25872","22",1027,"23",0,1
"25873","22",1028,"0",0,0
"25874","22",1028,"1",0,0
"25875","22",1028,"2",1,0
"25876","22",1028,"3",0,0
"25877","22",1028,"4",0,0
"25878","22",1028,"5",0,0
"25879","22",1028,"6",0,0
"25880","22",1028,"7",0,0
"25881","22",1028,"8",0,0
"25882","22",1028,"9",0,0
"25883","22",1028,"10",2,0
"25884","22",1028,"11",0,0
"25885","22",1028,"12",0,0
"25886","22",1028,"13",0,0
"25887","22",1028,"14",0,0
"25888","22",1028,"15",0,0
"25889","22",1028,"16",3,0
"25890","22",1028,"17",0,0
"25891","22",1028,"18",0,0
"25892","22",1028,"19",0,0
"25893","22",1028,"20",0,0
"25894","22",1028,"21",0,0
"25895","22",1028,"22",0,1
"25896","22",1028,"23",2,1
"25897","22",1029,"0",0,0
"25898","22",1029,"1",1,0
"25899","22",1029,"2",0,0
"25900","22",1029,"3",0,0
"25901","22",1029,"4",0,0
"25902","22",1029,"5",1,0
"25903","22",1029,"6",0,0
"25904","22",1029,"7",2,1
"25905","22",1029,"8",0,0
"25906","22",1029,"9",0,0
"25907","22",1029,"10",0,0
"25908","22",1029,"11",0,0
"25909","22",1029,"12",0,0
"25910","22",1029,"13",0,1
"25911","22",1029,"14",0,0
"25912","22",1029,"15",1,0
"25913","22",1029,"16",0,0
"25914","22",1029,"17",1,0
"25915","22",1029,"18",0,0
"25916","22",1029,"19",1,0
"25917","22",1029,"20",0,0
"25918","22",1029,"21",2,0
"25919","22",1029,"22",1,0
"25920","22",1029,"23",0,0
"25921","22",1030,"0",0,0
"25922","22",1030,"1",0,0
"25923","22",1030,"2",0,0
"25924","22",1030,"3",0,0
"25925","22",1030,"4",0,0
"25926","22",1030,"5",0,0
"25927","22",1030,"6",0,0
"25928","22",1030,"7",0,0
"25929","22",1030,"8",0,0
"25930","22",1030,"9",0,0
"25931","22",1030,"10",1,0
"25932","22",1030,"11",2,0
"25933","22",1030,"12",0,0
"25934","22",1030,"13",0,0
"25935","22",1030,"14",0,0
"25936","22",1030,"15",0,0
"25937","22",1030,"16",1,0
"25938","22",1030,"17",0,0
"25939","22",1030,"18",0,0
"25940","22",1030,"19",0,0
"25941","22",1030,"20",0,0
"25942","22",1030,"21",0,0
"25943","22",1030,"22",0,0
"25944","22",1030,"23",0,0
"25945","22",1031,"0",1,0
"25946","22",1031,"1",4,0
"25947","22",1031,"2",0,0
"25948","22",1031,"3",0,0
"25949","22",1031,"4",0,0
"25950","22",1031,"5",0,0
"25951","22",1031,"6",0,0
"25952","22",1031,"7",0,0
"25953","22",1031,"8",1,0
"25954","22",1031,"9",1,0
"25955","22",1031,"10",0,0
"25956","22",1031,"11",1,0
"25957","22",1031,"12",0,0
"25958","22",1031,"13",0,0
"25959","22",1031,"14",0,0
"25960","22",1031,"15",0,0
"25961","22",1031,"16",0,0
"25962","22",1031,"17",3,0
"25963","22",1031,"18",0,0
"25964","22",1031,"19",0,0
"25965","22",1031,"20",0,0
"25966","22",1031,"21",0,0
"25967","22",1031,"22",0,0
"25968","22",1031,"23",0,0
"25969","22",1032,"0",0,0
"25970","22",1032,"1",0,0
"25971","22",1032,"2",0,0
"25972","22",1032,"3",0,0
"25973","22",1032,"4",0,0
"25974","22",1032,"5",2,0
"25975","22",1032,"6",0,0
"25976","22",1032,"7",0,0
"25977","22",1032,"8",3,0
"25978","22",1032,"9",1,1
"25979","22",1032,"10",4,0
"25980","22",1032,"11",0,0
"25981","22",1032,"12",0,0
"25982","22",1032,"13",0,0
"25983","22",1032,"14",1,0
"25984","22",1032,"15",1,2
"25985","22",1032,"16",1,0
"25986","22",1032,"17",1,0
"25987","22",1032,"18",1,0
"25988","22",1032,"19",1,0
"25989","22",1032,"20",0,0
"25990","22",1032,"21",0,0
"25991","22",1032,"22",0,0
"25992","22",1032,"23",0,0
"25993","22",1033,"0",0,0
"25994","22",1033,"1",1,0
"25995","22",1033,"2",0,0
"25996","22",1033,"3",0,0
"25997","22",1033,"4",0,0
"25998","22",1033,"5",3,0
"25999","22",1033,"6",0,0
"26000","22",1033,"7",3,0
"26001","22",1033,"8",1,0
"26002","22",1033,"9",0,0
"26003","22",1033,"10",2,0
"26004","22",1033,"11",4,0
"26005","22",1033,"12",0,1
"26006","22",1033,"13",0,0
"26007","22",1033,"14",0,0
"26008","22",1033,"15",0,0
"26009","22",1033,"16",1,0
"26010","22",1033,"17",1,1
"26011","22",1033,"18",1,0
"26012","22",1033,"19",2,0
"26013","22",1033,"20",0,0
"26014","22",1033,"21",6,0
"26015","22",1033,"22",1,0
"26016","22",1033,"23",4,0
"26017","22",1034,"0",0,0
"26018","22",1034,"1",1,0
"26019","22",1034,"2",0,0
"26020","22",1034,"3",0,0
"26021","22",1034,"4",1,0
"26022","22",1034,"5",0,0
"26023","22",1034,"6",0,0
"26024","22",1034,"7",0,0
"26025","22",1034,"8",3,0
"26026","22",1034,"9",0,1
"26027","22",1034,"10",2,2
"26028","22",1034,"11",0,0
"26029","22",1034,"12",5,0
"26030","22",1034,"13",1,0
"26031","22",1034,"14",0,0
"26032","22",1034,"15",0,1
"26033","22",1034,"16",1,0
"26034","22",1034,"17",0,0
"26035","22",1034,"18",4,3
"26036","22",1034,"19",0,0
"26037","22",1034,"20",1,0
"26038","22",1034,"21",3,0
"26039","22",1034,"22",5,0
"26040","22",1034,"23",0,0
"26041","22",1035,"0",0,0
"26042","22",1035,"1",0,0
"26043","22",1035,"2",0,0
"26044","22",1035,"3",0,0
"26045","22",1035,"4",0,0
"26046","22",1035,"5",0,0
"26047","22",1035,"6",0,0
"26048","22",1035,"7",0,0
"26049","22",1035,"8",0,0
"26050","22",1035,"9",0,0
"26051","22",1035,"10",1,0
"26052","22",1035,"11",1,1
"26053","22",1035,"12",6,0
"26054","22",1035,"13",2,0
"26055","22",1035,"14",0,0
"26056","22",1035,"15",0,0
"26057","22",1035,"16",2,0
"26058","22",1035,"17",2,0
"26059","22",1035,"18",0,2
"26060","22",1035,"19",0,0
"26061","22",1035,"20",0,0
"26062","22",1035,"21",0,0
"26063","22",1035,"22",0,0
"26064","22",1035,"23",0,0
"26065","22",1036,"0",0,0
"26066","22",1036,"1",0,0
"26067","22",1036,"2",0,0
"26068","22",1036,"3",0,0
"26069","22",1036,"4",0,0
"26070","22",1036,"5",0,0
"26071","22",1036,"6",0,0
"26072","22",1036,"7",0,0
"26073","22",1036,"8",0,0
"26074","22",1036,"9",0,0
"26075","22",1036,"10",1,0
"26076","22",1036,"11",1,0
"26077","22",1036,"12",0,0
"26078","22",1036,"13",2,0
"26079","22",1036,"14",0,1
"26080","22",1036,"15",3,0
"26081","22",1036,"16",6,0
"26082","22",1036,"17",1,0
"26083","22",1036,"18",1,0
"26084","22",1036,"19",1,0
"26085","22",1036,"20",5,1
"26086","22",1036,"21",1,0
"26087","22",1036,"22",0,0
"26088","22",1036,"23",0,0
"26089","22",1037,"0",1,0
"26090","22",1037,"1",0,0
"26091","22",1037,"2",0,0
"26092","22",1037,"3",0,0
"26093","22",1037,"4",0,0
"26094","22",1037,"5",0,0
"26095","22",1037,"6",0,0
"26096","22",1037,"7",0,0
"26097","22",1037,"8",0,0
"26098","22",1037,"9",0,0
"26099","22",1037,"10",0,0
"26100","22",1037,"11",1,0
"26101","22",1037,"12",1,0
"26102","22",1037,"13",3,0
"26103","22",1037,"14",2,0
"26104","22",1037,"15",2,0
"26105","22",1037,"16",0,0
"26106","22",1037,"17",1,0
"26107","22",1037,"18",1,0
"26108","22",1037,"19",0,0
"26109","22",1037,"20",0,0
"26110","22",1037,"21",2,0
"26111","22",1037,"22",1,0
"26112","22",1037,"23",1,0
"26113","22",1038,"0",0,0
"26114","22",1038,"1",0,0
"26115","22",1038,"2",0,0
"26116","22",1038,"3",0,0
"26117","22",1038,"4",0,0
"26118","22",1038,"5",1,0
"26119","22",1038,"6",0,0
"26120","22",1038,"7",0,0
"26121","22",1038,"8",2,0
"26122","22",1038,"9",0,0
"26123","22",1038,"10",4,0
"26124","22",1038,"11",2,0
"26125","22",1038,"12",2,0
"26126","22",1038,"13",1,0
"26127","22",1038,"14",1,1
"26128","22",1038,"15",1,1
"26129","22",1038,"16",1,0
"26130","22",1038,"17",2,0
"26131","22",1038,"18",1,0
"26132","22",1038,"19",0,0
"26133","22",1038,"20",1,0
"26134","22",1038,"21",0,0
"26135","22",1038,"22",0,0
"26136","22",1038,"23",0,0
"26137","22",1039,"0",0,0
"26138","22",1039,"1",0,0
"26139","22",1039,"2",0,0
"26140","22",1039,"3",0,0
"26141","22",1039,"4",0,0
"26142","22",1039,"5",0,0
"26143","22",1039,"6",0,0
"26144","22",1039,"7",0,0
"26145","22",1039,"8",0,0
"26146","22",1039,"9",1,0
"26147","22",1039,"10",1,0
"26148","22",1039,"11",0,0
"26149","22",1039,"12",1,0
"26150","22",1039,"13",3,0
"26151","22",1039,"14",2,0
"26152","22",1039,"15",0,0
"26153","22",1039,"16",1,0
"26154","22",1039,"17",0,0
"26155","22",1039,"18",0,0
"26156","22",1039,"19",0,0
"26157","22",1039,"20",0,0
"26158","22",1039,"21",0,0
"26159","22",1039,"22",0,0
"26160","22",1039,"23",0,0
"26161","22",1040,"0",0,0
"26162","22",1040,"1",0,0
"26163","22",1040,"2",0,1
"26164","22",1040,"3",0,0
"26165","22",1040,"4",0,0
"26166","22",1040,"5",0,0
"26167","22",1040,"6",0,0
"26168","22",1040,"7",0,0
"26169","22",1040,"8",0,0
"26170","22",1040,"9",2,0
"26171","22",1040,"10",0,1
"26172","22",1040,"11",0,0
"26173","22",1040,"12",0,0
"26174","22",1040,"13",1,0
"26175","22",1040,"14",1,0
"26176","22",1040,"15",0,0
"26177","22",1040,"16",0,0
"26178","22",1040,"17",1,0
"26179","22",1040,"18",1,0
"26180","22",1040,"19",1,0
"26181","22",1040,"20",0,0
"26182","22",1040,"21",0,0
"26183","22",1040,"22",0,0
"26184","22",1040,"23",1,1
"26185","22",1041,"0",1,0
"26186","22",1041,"1",0,0
"26187","22",1041,"2",0,1
"26188","22",1041,"3",0,0
"26189","22",1041,"4",0,0
"26190","22",1041,"5",0,0
"26191","22",1041,"6",0,0
"26192","22",1041,"7",0,0
"26193","22",1041,"8",0,1
"26194","22",1041,"9",0,0
"26195","22",1041,"10",0,0
"26196","22",1041,"11",1,0
"26197","22",1041,"12",0,1
"26198","22",1041,"13",1,1
"26199","22",1041,"14",6,0
"26200","22",1041,"15",0,0
"26201","22",1041,"16",2,0
"26202","22",1041,"17",2,0
"26203","22",1041,"18",1,0
"26204","22",1041,"19",0,0
"26205","22",1041,"20",0,0
"26206","22",1041,"21",0,0
"26207","22",1041,"22",1,0
"26208","22",1041,"23",0,0
"26209","22",1042,"0",0,0
"26210","22",1042,"1",0,0
"26211","22",1042,"2",0,0
"26212","22",1042,"3",0,0
"26213","22",1042,"4",0,0
"26214","22",1042,"5",0,0
"26215","22",1042,"6",0,0
"26216","22",1042,"7",0,0
"26217","22",1042,"8",0,0
"26218","22",1042,"9",0,0
"26219","22",1042,"10",0,0
"26220","22",1042,"11",0,0
"26221","22",1042,"12",0,0
"26222","22",1042,"13",0,0
"26223","22",1042,"14",0,0
"26224","22",1042,"15",0,0
"26225","22",1042,"16",1,0
"26226","22",1042,"17",0,0
"26227","22",1042,"18",0,0
"26228","22",1042,"19",0,0
"26229","22",1042,"20",0,0
"26230","22",1042,"21",0,0
"26231","22",1042,"22",0,0
"26232","22",1042,"23",0,0
"26233","22",1043,"0",0,0
"26234","22",1043,"1",1,0
"26235","22",1043,"2",0,0
"26236","22",1043,"3",0,0
"26237","22",1043,"4",0,0
"26238","22",1043,"5",0,0
"26239","22",1043,"6",0,0
"26240","22",1043,"7",0,0
"26241","22",1043,"8",0,0
"26242","22",1043,"9",0,0
"26243","22",1043,"10",0,0
"26244","22",1043,"11",0,0
"26245","22",1043,"12",3,0
"26246","22",1043,"13",0,0
"26247","22",1043,"14",0,0
"26248","22",1043,"15",0,0
"26249","22",1043,"16",2,0
"26250","22",1043,"17",2,0
"26251","22",1043,"18",0,0
"26252","22",1043,"19",0,0
"26253","22",1043,"20",0,0
"26254","22",1043,"21",0,0
"26255","22",1043,"22",0,0
"26256","22",1043,"23",0,0
"26257","22",1044,"0",0,0
"26258","22",1044,"1",0,0
"26259","22",1044,"2",0,0
"26260","22",1044,"3",0,0
"26261","22",1044,"4",0,0
"26262","22",1044,"5",0,0
"26263","22",1044,"6",0,0
"26264","22",1044,"7",0,0
"26265","22",1044,"8",0,0
"26266","22",1044,"9",0,0
"26267","22",1044,"10",1,0
"26268","22",1044,"11",0,0
"26269","22",1044,"12",1,0
"26270","22",1044,"13",1,1
"26271","22",1044,"14",0,0
"26272","22",1044,"15",0,0
"26273","22",1044,"16",0,0
"26274","22",1044,"17",1,0
"26275","22",1044,"18",0,0
"26276","22",1044,"19",0,0
"26277","22",1044,"20",0,0
"26278","22",1044,"21",0,0
"26279","22",1044,"22",0,0
"26280","22",1044,"23",1,0
"26281","22",1045,"0",0,0
"26282","22",1045,"1",0,0
"26283","22",1045,"2",0,0
"26284","22",1045,"3",0,0
"26285","22",1045,"4",0,0
"26286","22",1045,"5",0,0
"26287","22",1045,"6",0,0
"26288","22",1045,"7",0,0
"26289","22",1045,"8",0,1
"26290","22",1045,"9",0,0
"26291","22",1045,"10",0,0
"26292","22",1045,"11",1,2
"26293","22",1045,"12",8,0
"26294","22",1045,"13",1,2
"26295","22",1045,"14",3,0
"26296","22",1045,"15",3,0
"26297","22",1045,"16",1,0
"26298","22",1045,"17",2,0
"26299","22",1045,"18",0,0
"26300","22",1045,"19",2,0
"26301","22",1045,"20",1,0
"26302","22",1045,"21",2,0
